Date,Tournament,Court Type,Player1,Player1_Rank,Player1_RankingPoints,Player2,Player2_Rank,Player2_RankingPoints,Best of Sets,ScoreProgression_Games,ScoreProgression_Sets,Player1_Aces,Player1_BreakpointsWon,Player1_DoubleFaults,Player1_FirstServePointsWon,Player1_FirstServeSuccessful,Player1_MaxPointsInARow,Player1_PointsWon,Player1_SecondServePointsWon,Player1_SecondServeSuccessful,Player1_ServiceGamesWon,Player1_ServicePointsLost,Player1_ServicePointsWon,Player1_TiebreaksWon,Player1_TotalBreakpoints,Player1_GamesWon,Player1_MaxGamesInARow,Player2_Aces,Player2_BreakpointsWon,Player2_DoubleFaults,Player2_FirstServePointsWon,Player2_FirstServeSuccessful,Player2_MaxPointsInARow,Player2_PointsWon,Player2_SecondServePointsWon,Player2_SecondServeSuccessful,Player2_ServiceGamesWon,Player2_ServicePointsLost,Player2_ServicePointsWon,Player2_TiebreaksWon,Player2_TotalBreakpoints,Player2_GamesWon,Player2_MaxGamesInARow
2023-03-11,Indian Wells,hardcourt-outdoor,"Khachanov, Karen",18,2000,"Otte, Oscar",438,102,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]",5,4,0,22,36,9,63,13,19,8,20,35,0,6,12,3,4,1,3,15,27,6,49,14,27,5,28,29,0,3,6,2
2023-03-11,Indian Wells,hardcourt-outdoor,"Medvedev, Daniil",4,7195,"Nakashima, Brandon",72,760,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]",6,3,2,26,37,7,67,14,17,9,16,40,0,7,12,3,6,0,1,31,50,6,50,3,10,7,27,34,0,6,7,1
2023-03-11,Indian Wells,hardcourt-outdoor,"Tiafoe, Francis",25,1650,"Giron, Marcos",49,980,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [6, 2]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",4,4,0,23,27,9,57,10,15,8,9,33,0,11,12,5,2,0,0,18,34,4,37,10,18,4,24,28,0,0,4,1
2023-03-11,Indian Wells,hardcourt-outdoor,"Rublev, Andrey",6,4740,"Lehecka, Jiri",23,1695,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",5,4,0,23,30,6,66,12,20,8,15,35,0,9,12,6,1,1,4,29,42,4,51,7,21,5,31,36,0,5,6,2
2023-03-11,Indian Wells,hardcourt-outdoor,"Sinner, Jannik",2,8860,"Gasquet, Richard",113,565,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[1, 0], [2, 0]]",9,2,1,32,36,7,74,16,29,10,18,48,1,4,13,5,5,1,4,31,42,5,58,9,20,8,26,40,0,2,9,2
2023-03-11,Indian Wells,hardcourt-outdoor,"Martinez, Pedro",51,937,"Auger Aliassime, Felix",20,1880,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",0,1,4,42,72,5,82,19,30,9,45,61,0,1,10,2,10,2,4,27,33,6,92,20,31,10,21,47,1,17,13,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Evans, Daniel",67,806,"Draper, Jack",40,1136,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",2,1,5,17,28,5,64,15,27,5,28,32,0,11,6,1,8,4,6,31,45,5,75,16,28,8,32,47,0,10,12,5
2023-03-11,Indian Wells,hardcourt-outdoor,"Kecmanovic, Miomir",58,850,"Wawrinka, Stan",87,672,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",4,1,3,30,44,4,63,17,28,9,31,47,0,2,10,3,13,2,3,30,34,12,80,19,27,10,16,49,1,5,13,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Coric, Borna",55,914,"Molcan, Alex",210,291,3,"[[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6]]]","[[0, 1], [0, 2]]",3,1,3,21,36,5,65,11,23,5,30,32,0,9,6,2,1,4,5,35,52,6,78,13,24,8,33,48,0,9,12,4
2023-03-11,Indian Wells,hardcourt-outdoor,"Struff, Jan-Lennard",41,1120,"Paul, Tommy",16,2300,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6]]]","[[0, 1], [0, 2]]",3,1,4,27,38,4,49,7,22,5,30,34,0,4,6,1,6,4,0,25,38,6,67,12,14,8,15,37,0,12,12,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Fucsovics, Marton",50,957,"Minaur, Alex De",11,3435,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",4,6,0,23,38,8,64,7,15,6,23,30,0,8,12,4,1,3,6,20,27,6,49,6,27,3,34,26,0,4,6,2
2023-03-11,Indian Wells,hardcourt-outdoor,"Murray, Andy",77,735,"Albot, Radu",135,468,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]",6,2,0,30,36,6,70,10,15,10,11,40,0,11,12,3,1,0,0,24,40,4,51,16,30,7,30,40,0,0,7,1
2023-03-11,Indian Wells,hardcourt-outdoor,"Cerundolo, Francisco",22,1870,"Sock, Jack",485,88,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [6, 4]]]","[[0, 1], [1, 1], [2, 1]]",4,3,3,35,52,7,92,22,32,13,30,57,0,6,16,3,10,2,8,38,55,7,88,20,30,11,35,58,0,4,13,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Pella, Guido",250,235,"Griekspoor, Tallon",26,1595,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",2,2,1,30,43,6,75,17,32,10,30,47,0,2,12,3,14,2,3,43,56,7,84,11,23,10,28,54,2,4,14,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Fritz, Taylor",13,2870,"Shelton, Ben",14,2460,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]]]","[[0, 1], [1, 1], [2, 1]]",4,2,0,51,63,5,85,9,11,14,14,60,0,4,16,3,4,1,2,51,69,7,71,6,11,12,25,57,0,1,13,3
2023-03-11,Indian Wells,hardcourt-outdoor,"Mannarino, Adrian",21,1875,"Musetti, Lorenzo",29,1405,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",3,4,1,38,59,8,87,16,33,8,39,54,0,8,12,3,3,2,1,23,36,7,74,12,31,6,33,35,0,11,8,2
2023-03-10,Indian Wells,hardcourt-outdoor,"Ymer, Mikael",301,177,"Hijikata, Rinky",79,724,3,"[[[1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7]]]","[[0, 1], [0, 2]]",0,4,2,34,66,4,75,7,16,5,43,41,0,10,9,4,0,6,4,27,49,5,89,19,27,7,34,46,0,16,13,5
2023-03-10,Indian Wells,hardcourt-outdoor,"Gojo, Borna",151,406,"Gasquet, Richard",113,565,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[0, 1], [0, 2], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6]]]","[[0, 1], [1, 1], [1, 2]]",20,2,1,50,69,9,91,8,25,10,37,58,1,5,13,2,6,5,2,48,69,11,100,15,25,13,33,63,0,8,18,4
2023-03-10,Indian Wells,hardcourt-outdoor,"Thiem, Dominic",117,547,"Mannarino, Adrian",21,1875,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]",11,4,7,49,71,7,97,12,19,12,36,61,0,8,16,5,3,4,2,55,84,7,105,14,19,12,36,69,1,6,17,5
2023-03-10,Indian Wells,hardcourt-outdoor,"Barrere, Gregoire",115,560,"Sock, Jack",485,88,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",4,0,3,19,33,4,53,16,28,6,29,35,0,2,6,1,2,3,2,29,38,6,72,14,21,9,18,43,0,6,12,3
2023-03-10,Indian Wells,hardcourt-outdoor,"Popyrin, Alexei",42,1057,"Zhang, Zhizhen",56,868,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [5, 5], [5, 6], [5, 7]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [1, 1], [2, 1]]",14,4,3,55,78,11,98,12,22,13,36,67,0,10,17,5,5,2,4,40,63,5,83,7,11,10,31,47,0,10,12,3
2023-03-10,Indian Wells,hardcourt-outdoor,"Wu, Tung-Lin",284,197,"Norrie, Cameron",30,1350,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",1,1,1,16,31,4,39,9,19,5,26,25,0,4,6,2,4,4,2,25,31,8,63,12,18,8,14,37,0,8,12,5
2023-03-10,Indian Wells,hardcourt-outdoor,"Schwartzman, Diego S.",142,439,"Ruud, Casper",7,4535,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [2, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]]]","[[0, 1], [0, 2]]",2,0,1,22,32,3,44,10,24,5,25,32,0,1,5,1,1,3,1,27,33,6,63,11,16,9,12,38,0,5,12,3
2023-03-10,Indian Wells,hardcourt-outdoor,"Nishioka, Yoshihito",80,721,"Garin, Christian",100,608,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]], [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6]]]","[[0, 1], [0, 2]]",0,0,3,19,35,4,41,8,11,4,22,27,0,0,4,1,8,4,1,28,35,7,57,7,13,8,14,35,0,8,12,8
2023-03-10,Indian Wells,hardcourt-outdoor,"Bautista-Agut, Roberto",85,703,"Ruusuvuori, Emil",71,780,3,"[[[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]",2,1,2,25,36,5,58,15,29,7,27,40,0,2,8,3,6,3,1,31,39,8,71,13,22,9,18,44,1,4,13,3
2023-03-10,Indian Wells,hardcourt-outdoor,"Thompson, Jordan",35,1191,"Tsitsipas, Stefanos",8,3860,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[1, 0], [1, 1], [2, 1]]",11,1,0,55,71,11,106,23,36,15,29,78,2,5,18,2,8,2,3,55,66,6,102,18,32,16,28,73,0,5,18,2
2023-03-10,Indian Wells,hardcourt-outdoor,"Cressy, Maxime",169,355,"Tabilo, Alejandro",32,1320,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",28,0,18,35,44,7,74,28,32,12,31,63,0,4,12,1,10,0,1,47,60,7,83,19,18,12,20,66,1,2,13,3
2023-03-10,Indian Wells,hardcourt-outdoor,"Wu, Yibing",293,188,"Davidovich Fokina, Alejandro",33,1315,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]]]","[[0, 1], [0, 2]]",4,0,0,27,40,4,48,10,29,5,32,37,0,0,5,1,0,3,1,21,24,8,69,16,23,9,11,37,0,5,12,5
2023-03-10,Indian Wells,hardcourt-outdoor,"Cachin, Pedro",99,613,"Zverev, Alexander",5,5435,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6]], [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 5], [1, 6]]]","[[0, 1], [0, 2]]",3,0,1,21,38,6,41,7,19,4,30,28,0,2,4,1,7,4,1,23,29,13,65,12,18,8,13,35,0,6,12,7
2023-03-10,Indian Wells,hardcourt-outdoor,"Humbert, Ugo",15,2455,"Shapovalov, Denis",126,505,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]",5,4,3,29,44,6,80,16,26,9,28,45,0,11,13,5,6,2,13,23,42,5,71,20,23,7,35,43,0,6,9,3
2023-03-09,Indian Wells,hardcourt-outdoor,"Schwartzman, Diego S.",142,439,"Coria, Federico",74,745,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [6, 1]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",1,6,2,20,30,8,64,10,13,6,15,30,0,11,12,7,0,1,3,20,41,3,38,3,13,2,34,23,0,4,3,2
2023-03-09,Indian Wells,hardcourt-outdoor,"Thompson, Jordan",35,1191,"Monfils, Gael",38,1145,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",2,4,0,21,29,9,56,12,15,8,11,33,0,6,12,5,1,0,5,15,26,5,34,8,15,4,23,23,0,0,4,1
2023-03-09,Indian Wells,hardcourt-outdoor,"Tabilo, Alejandro",32,1320,"Marterer, Maximilian",98,616,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]",6,4,0,21,30,5,77,14,17,8,12,35,0,13,12,3,5,1,4,32,55,4,58,14,29,6,42,46,0,1,7,2
2023-03-09,Indian Wells,hardcourt-outdoor,"Bublik, Alexander",17,2055,"Wu, Tung-Lin",284,197,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]",6,0,7,39,54,5,64,8,14,8,28,47,0,1,8,1,0,2,2,36,47,5,72,8,12,10,17,44,0,8,12,3
2023-03-09,Indian Wells,hardcourt-outdoor,"Mcdonald, Mackenzie",76,735,"Krajinovic, Filip",493,81,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0]]]","[[1, 0], [2, 0]]",5,5,2,19,23,5,55,10,16,7,12,29,0,10,12,8,2,0,1,14,32,4,37,11,18,3,26,25,0,2,3,1
2023-03-09,Indian Wells,hardcourt-outdoor,"Wawrinka, Stan",87,672,"Vukic, Aleksandar",70,792,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [1, 1], [2, 1]]",10,3,2,28,33,11,64,16,27,10,18,45,0,4,13,3,5,2,2,29,39,6,57,10,17,9,19,39,0,4,11,3
2023-03-09,Indian Wells,hardcourt-outdoor,"Struff, Jan-Lennard",41,1120,"Halys, Quentin",188,321,3,"[[[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[0, 1], [1, 1], [2, 1]]",5,3,3,25,46,6,75,24,37,10,30,49,0,7,13,3,10,2,6,35,50,9,79,14,25,10,26,49,0,9,12,3
2023-03-09,Indian Wells,hardcourt-outdoor,"Riedi, Leandro",148,417,"Draper, Jack",40,1136,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [1, 6]]]","[[0, 1], [0, 2]]",2,1,5,9,22,3,27,8,19,1,29,17,0,2,2,1,8,6,1,21,24,8,55,5,11,6,10,26,0,7,12,8
2023-03-09,Indian Wells,hardcourt-outdoor,"Thiago, Monteiro",106,590,"Pella, Guido",250,235,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]], [[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6]]]","[[1, 0], [1, 1], [1, 2]]",14,3,3,40,59,7,94,18,32,10,40,58,0,8,13,3,4,4,4,39,57,8,97,18,26,12,36,57,0,14,16,3
2023-03-09,Indian Wells,hardcourt-outdoor,"Kokkinakis, Thanasi",94,647,"Holt, Brandon",262,221,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",9,4,0,18,18,13,66,14,16,8,2,32,0,10,12,5,1,0,0,21,40,3,36,13,28,5,34,34,0,0,5,1
2023-03-09,Indian Wells,hardcourt-outdoor,"Shelton, Ben",14,2460,"Fognini, Fabio",92,650,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]",5,4,5,28,43,10,58,11,15,8,24,39,0,7,12,5,1,1,3,13,21,5,43,6,14,4,19,19,0,5,5,2
2023-03-09,Indian Wells,hardcourt-outdoor,"Wolf, Jeffrey John",101,605,"Fucsovics, Marton",50,957,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]], [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6]]]","[[1, 0], [1, 1], [1, 2]]",7,3,4,28,38,12,63,13,32,6,33,41,0,4,9,5,6,5,6,23,31,9,70,14,22,8,22,37,0,13,13,6
2023-03-09,Indian Wells,hardcourt-outdoor,"Molcan, Alex",210,291,"Ramos Vinolas, Albert",104,595,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]",4,3,2,24,28,8,61,13,17,9,10,37,0,8,12,5,1,0,1,19,33,5,40,11,20,5,24,30,0,0,5,1
2023-03-09,Indian Wells,hardcourt-outdoor,"Etcheverry, T. Martin",28,1460,"Murray, Andy",77,735,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[1, 0], [1, 1], [1, 2]]",9,1,3,49,71,6,99,17,42,10,50,66,1,5,12,2,6,4,3,43,63,7,117,24,34,14,33,67,0,20,18,5
2023-03-09,Indian Wells,hardcourt-outdoor,"Martinez, Pedro",51,937,"Huesler, Marc-Andrea",202,299,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [1, 1], [2, 1]]",1,2,6,48,66,9,101,19,25,13,30,67,1,3,16,4,16,3,5,46,61,5,88,12,26,13,34,58,0,4,16,3
2023-03-08,Indian Wells,hardcourt-outdoor,"Giron, Marcos",49,980,"Kovacevic, Aleksandar",89,668,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]",6,3,4,27,30,7,69,16,23,10,14,43,0,6,13,3,8,0,2,29,43,5,57,14,24,8,26,43,0,1,8,1
2023-03-08,Indian Wells,hardcourt-outdoor,"Zapata Miralles, Bernabe",178,340,"Humbert, Ugo",15,2455,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]",3,2,5,23,42,9,60,11,20,6,33,34,0,4,8,3,2,4,4,30,45,7,73,10,17,8,26,40,1,5,13,5
2023-03-08,Indian Wells,hardcourt-outdoor,"Djere, Laslo",44,1050,"Otte, Oscar",438,102,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]]]","[[0, 1], [0, 2]]",1,0,2,27,47,4,64,21,29,8,31,48,0,1,8,1,7,2,2,30,30,6,78,17,31,11,16,47,0,11,13,3
